class,Sink,Sink,Sink,LinearTransformer,LinearTransformer,LinearTransformer,LinearTransformer,LinearTransformer,LinearTransformer
label,LD_DE153_dhg_hhg,LD_DE153_dhg_ind,LD_DE15_dhg_el,HPPek_1_DE152_dhg_gas,HPPek_1_DE152_dhg_gas,HPPek_2_DE152_dhg_hc,HPPek_2_DE152_dhg_hc,HPPek_3_DE152_dhg_gas,HPPek_3_DE152_dhg_gas
source,B_DE153_dhg_hhg,B_DE153_dhg_ind,B_DE15_dhg_el,HPPek_1_DE152_dhg_gas,HPPek_1_DE152_dhg_gas,HPPek_2_DE152_dhg_hc,HPPek_2_DE152_dhg_hc,HPPek_3_DE152_dhg_gas,HPPek_3_DE152_dhg_gas
target,LD_DE153_dhg_hhg,LD_DE153_dhg_ind,LD_DE15_dhg_el,B_DE152_dhg_el,B_DE152_dhg_gas_th,B_DE152_dhg_el,B_DE152_dhg_hc_th,B_DE152_dhg_el,B_DE152_dhg_gas_th
attribute,actual_value,actual_value,actual_value,conversion_factors,conversion_factors,conversion_factors,conversion_factors,conversion_factors,conversion_factors
2050-10-30 20:00:00+00:00,1,0.6586201934,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-30 21:00:00+00:00,1,0.6327537256,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-30 22:00:00+00:00,1,0.6140178723,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-30 23:00:00+00:00,1,0.5676230849,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 00:00:00+00:00,1,0.529693449,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 01:00:00+00:00,1,0.5076997553,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 02:00:00+00:00,1,0.5030419594,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 03:00:00+00:00,1,0.5112977718,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 04:00:00+00:00,1,0.5342204079,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 05:00:00+00:00,1,0.5725425547,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 06:00:00+00:00,1,0.6504428831,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 07:00:00+00:00,1,0.7169996467,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 08:00:00+00:00,1,0.7586581361,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 09:00:00+00:00,1,0.7751043425,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 10:00:00+00:00,1,0.7907001086,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 11:00:00+00:00,1,0.8123274588,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 12:00:00+00:00,1,0.8019128364,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 13:00:00+00:00,1,0.7784930198,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 14:00:00+00:00,1,0.7599665057,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 15:00:00+00:00,1,0.7529536445,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 16:00:00+00:00,1,0.7502714867,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 17:00:00+00:00,1,0.8069500595,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 18:00:00+00:00,1,0.820504769,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 19:00:00+00:00,1,0.7913935445,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 20:00:00+00:00,1,0.7380120632,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 21:00:00+00:00,1,0.6974918554,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 22:00:00+00:00,1,0.6621658751,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-10-31 23:00:00+00:00,1,0.6039303424,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 00:00:00+00:00,1,0.5659745391,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 01:00:00+00:00,1,0.5460480695,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 02:00:00+00:00,1,0.5321139328,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 03:00:00+00:00,1,0.5397417278,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 04:00:00+00:00,1,0.5541992124,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 05:00:00+00:00,1,0.5700959035,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 06:00:00+00:00,1,0.6052256283,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 07:00:00+00:00,1,0.6434692729,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 08:00:00+00:00,1,0.6748178095,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 09:00:00+00:00,1,0.6988133087,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 10:00:00+00:00,1,0.7227826406,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 11:00:00+00:00,1,0.7442006516,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 12:00:00+00:00,1,0.7378550588,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 13:00:00+00:00,1,0.7166071358,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 14:00:00+00:00,1,0.6957386401,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 15:00:00+00:00,1,0.6865931363,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 16:00:00+00:00,1,0.6905574963,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 17:00:00+00:00,1,0.7599403383,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 18:00:00+00:00,1,0.7825097146,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 19:00:00+00:00,1,0.7594039068,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 20:00:00+00:00,1,0.7205060774,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 21:00:00+00:00,1,0.6874959113,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 22:00:00+00:00,1,0.6669021732,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-01 23:00:00+00:00,1,0.610066596,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 00:00:00+00:00,1,0.5664063011,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 01:00:00+00:00,1,0.5437322552,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 02:00:00+00:00,1,0.5394277191,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 03:00:00+00:00,1,0.5508890372,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 04:00:00+00:00,1,0.5774620246,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 05:00:00+00:00,1,0.6363255747,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 06:00:00+00:00,1,0.7541835119,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 07:00:00+00:00,1,0.8426423833,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 08:00:00+00:00,1,0.8770655886,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 09:00:00+00:00,1,0.882992503,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 10:00:00+00:00,1,0.8997658018,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 11:00:00+00:00,1,0.9167876909,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 12:00:00+00:00,1,0.9063599848,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 13:00:00+00:00,1,0.8991901192,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 14:00:00+00:00,1,0.8837121063,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 15:00:00+00:00,1,0.8737815808,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 16:00:00+00:00,1,0.8669257239,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 17:00:00+00:00,1,0.9208174694,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 18:00:00+00:00,1,0.9216286585,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 19:00:00+00:00,1,0.8968612212,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 20:00:00+00:00,1,0.8462403998,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 21:00:00+00:00,1,0.7928589185,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 22:00:00+00:00,1,0.7472229854,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-02 23:00:00+00:00,1,0.6718870615,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 00:00:00+00:00,1,0.6145281365,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 01:00:00+00:00,1,0.5861103479,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 02:00:00+00:00,1,0.5787311431,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 03:00:00+00:00,1,0.5863589381,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 04:00:00+00:00,1,0.6108908689,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 05:00:00+00:00,1,0.6629508969,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 06:00:00+00:00,1,0.7742408185,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 07:00:00+00:00,1,0.8494328218,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 08:00:00+00:00,1,0.8749721971,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 09:00:00+00:00,1,0.883555102,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 10:00:00+00:00,1,0.9057712185,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 11:00:00+00:00,1,0.9244285696,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 12:00:00+00:00,1,0.9140139472,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 13:00:00+00:00,1,0.9022386205,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 14:00:00+00:00,1,0.886184925,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 15:00:00+00:00,1,0.8780076147,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 16:00:00+00:00,1,0.8680640054,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 17:00:00+00:00,1,0.9267182164,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 18:00:00+00:00,1,0.9263649566,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 19:00:00+00:00,1,0.9030367259,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 20:00:00+00:00,1,0.8503486805,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 21:00:00+00:00,1,0.8028417789,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 22:00:00+00:00,1,0.7568656697,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-03 23:00:00+00:00,1,0.6842904057,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 00:00:00+00:00,1,0.6210045662,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 01:00:00+00:00,1,0.5986183617,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 02:00:00+00:00,1,0.5800787639,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 03:00:00+00:00,1,0.5867121979,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 04:00:00+00:00,1,0.6102890189,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 05:00:00+00:00,1,0.6641153459,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 06:00:00+00:00,1,0.7740445631,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 07:00:00+00:00,1,0.8488702228,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 08:00:00+00:00,1,0.8779160288,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 09:00:00+00:00,1,0.883254177,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 10:00:00+00:00,1,0.9028666379,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 11:00:00+00:00,1,0.9117243003,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 12:00:00+00:00,1,0.8956967723,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 13:00:00+00:00,1,0.8738731666,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 14:00:00+00:00,1,0.8531224241,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 15:00:00+00:00,1,0.8407452473,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 16:00:00+00:00,1,0.8474048488,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 17:00:00+00:00,1,0.9053787076,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 18:00:00+00:00,1,0.9091206448,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 19:00:00+00:00,1,0.8734544884,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 20:00:00+00:00,1,0.8139629208,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 21:00:00+00:00,1,0.7690989258,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 22:00:00+00:00,1,0.7284871322,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-04 23:00:00+00:00,1,0.6611060957,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 00:00:00+00:00,1,0.6036555848,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 01:00:00+00:00,1,0.5746621135,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 02:00:00+00:00,1,0.5604270519,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 03:00:00+00:00,1,0.5614083291,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 04:00:00+00:00,1,0.5694940535,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 05:00:00+00:00,1,0.5696641415,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 06:00:00+00:00,1,0.5902186286,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 07:00:00+00:00,1,0.6346246942,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 08:00:00+00:00,1,0.6883201842,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 09:00:00+00:00,1,0.7285918018,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 10:00:00+00:00,1,0.7461501223,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 11:00:00+00:00,1,0.7597179155,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 12:00:00+00:00,1,0.7475108268,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 13:00:00+00:00,1,0.7184388533,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 14:00:00+00:00,1,0.6936583324,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 15:00:00+00:00,1,0.6857819471,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 16:00:00+00:00,1,0.6967199173,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 17:00:00+00:00,1,0.7710483966,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 18:00:00+00:00,1,0.7790163677,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 19:00:00+00:00,1,0.7485706062,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 20:00:00+00:00,1,0.6969292565,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 21:00:00+00:00,1,0.6661433188,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 22:00:00+00:00,1,0.6449346469,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-05 23:00:00+00:00,1,0.5905588047,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 00:00:00+00:00,1,0.5364708037,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 01:00:00+00:00,1,0.507843676,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 02:00:00+00:00,1,0.4932946056,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 03:00:00+00:00,1,0.4950216535,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 04:00:00+00:00,1,0.5027802855,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 05:00:00+00:00,1,0.4999018723,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 06:00:00+00:00,1,0.4990906831,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 07:00:00+00:00,1,0.5207965354,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 08:00:00+00:00,1,0.567963261,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 09:00:00+00:00,1,0.6114142167,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 10:00:00+00:00,1,0.6422917403,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 11:00:00+00:00,1,0.6771336238,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 12:00:00+00:00,1,0.6631733197,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 13:00:00+00:00,1,0.6337219191,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 14:00:00+00:00,1,0.6113487983,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 15:00:00+00:00,1,0.6066125002,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 16:00:00+00:00,1,0.6236998077,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 17:00:00+00:00,1,0.701430048,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 18:00:00+00:00,1,0.7256479701,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 19:00:00+00:00,1,0.7062186809,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 20:00:00+00:00,1,0.6710104539,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 21:00:00+00:00,1,0.6461645144,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 22:00:00+00:00,1,0.6468317829,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-06 23:00:00+00:00,1,0.5936203896,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 00:00:00+00:00,1,0.5486648088,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 01:00:00+00:00,1,0.5294710262,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 02:00:00+00:00,1,0.5228245084,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 03:00:00+00:00,1,0.5326111133,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 04:00:00+00:00,1,0.5631615444,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 05:00:00+00:00,1,0.6274809959,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 06:00:00+00:00,1,0.7598225851,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 07:00:00+00:00,1,0.8505187686,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 08:00:00+00:00,1,0.8823775693,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 09:00:00+00:00,1,0.8876110479,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 10:00:00+00:00,1,0.8889717523,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 11:00:00+00:00,1,0.9056142141,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 12:00:00+00:00,1,0.8992032029,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 13:00:00+00:00,1,0.8927529406,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 14:00:00+00:00,1,0.8866821054,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 15:00:00+00:00,1,0.8828878335,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 16:00:00+00:00,1,0.8819458073,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 17:00:00+00:00,1,0.9291779514,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 18:00:00+00:00,1,0.9209875574,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 19:00:00+00:00,1,0.8980256702,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 20:00:00+00:00,1,0.8439638367,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 21:00:00+00:00,1,0.8025801049,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 22:00:00+00:00,1,0.7559628946,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-07 23:00:00+00:00,1,0.6849838416,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 00:00:00+00:00,1,0.6395834151,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 01:00:00+00:00,1,0.6148421452,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 02:00:00+00:00,1,0.6059059806,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 03:00:00+00:00,1,0.6121076527,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 04:00:00+00:00,1,0.6267613926,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 05:00:00+00:00,1,0.6804176316,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 06:00:00+00:00,1,0.7937355262,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 07:00:00+00:00,1,0.8707461632,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 08:00:00+00:00,1,0.8943360678,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 09:00:00+00:00,1,0.8957621907,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 10:00:00+00:00,1,0.91027201,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 11:00:00+00:00,1,0.9264565425,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 12:00:00+00:00,1,0.914929806,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 13:00:00+00:00,1,0.9066739935,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 14:00:00+00:00,1,0.891614659,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 15:00:00+00:00,1,0.8850597271,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 16:00:00+00:00,1,0.8888147479,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 17:00:00+00:00,1,0.9424186521,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 18:00:00+00:00,1,0.9410841151,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 19:00:00+00:00,1,0.918593241,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 20:00:00+00:00,1,0.8662977064,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 21:00:00+00:00,1,0.8142245947,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 22:00:00+00:00,1,0.7648467245,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-08 23:00:00+00:00,1,0.6864884667,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 00:00:00+00:00,1,0.6370713454,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 01:00:00+00:00,1,0.6103544373,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 02:00:00+00:00,1,0.6026743075,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 03:00:00+00:00,1,0.6100142612,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 04:00:00+00:00,1,0.6319425364,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 05:00:00+00:00,1,0.6780756499,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 06:00:00+00:00,1,0.7929635881,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 07:00:00+00:00,1,0.8708639165,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 08:00:00+00:00,1,0.892818359,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 09:00:00+00:00,1,0.8957229396,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 10:00:00+00:00,1,0.9060983109,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 11:00:00+00:00,1,0.921092227,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 12:00:00+00:00,1,0.9083487067,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 13:00:00+00:00,1,0.9013489291,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 14:00:00+00:00,1,0.8870746163,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 15:00:00+00:00,1,0.8813047062,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 16:00:00+00:00,1,0.883986864,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 17:00:00+00:00,1,0.9370020018,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 18:00:00+00:00,1,0.9278957491,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 19:00:00+00:00,1,0.9074459316,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 20:00:00+00:00,1,0.8533055959,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 21:00:00+00:00,1,0.8071332313,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 22:00:00+00:00,1,0.7617982232,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-09 23:00:00+00:00,1,0.68600437,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 00:00:00+00:00,1,0.6341405974,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 01:00:00+00:00,1,0.6086404731,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 02:00:00+00:00,1,0.5973884942,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 03:00:00+00:00,1,0.6076461122,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 04:00:00+00:00,1,0.6269576481,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 05:00:00+00:00,1,0.6719263126,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 06:00:00+00:00,1,0.7845900224,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 07:00:00+00:00,1,0.867004226,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 08:00:00+00:00,1,0.8945715744,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 09:00:00+00:00,1,0.8975415734,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 10:00:00+00:00,1,0.9125616569,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 11:00:00+00:00,1,0.9264827099,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 12:00:00+00:00,1,0.9166568539,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 13:00:00+00:00,1,0.9130195863,1,0.55,0.26,0.4,0.48,0.38,0.42
2050-11-10 14:00:00+00:00,1,0.9056927163,1,0.55,0.26,0.4,0.48,0.38,0.42
