class,Sink,Sink,Sink,Source,Source,Sink,Sink,Sink,Sink
label,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE150_hhg,B_DE150_ind,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE150_hhg,LD_DE150_ind,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-01-22 21:00:00+00:00,1.972,12.097,0.721,0.031,0.000,2.041,11.428,1.636,15.360
2050-01-22 22:00:00+00:00,1.704,12.097,0.720,0.032,0.000,1.766,11.428,1.402,15.360
2050-01-22 23:00:00+00:00,1.426,9.677,0.678,0.034,0.000,1.478,9.143,1.174,12.288
2050-01-23 00:00:00+00:00,1.300,9.677,0.642,0.034,0.000,1.307,9.143,1.265,12.288
2050-01-23 01:00:00+00:00,1.322,9.677,0.607,0.035,0.000,1.333,9.143,1.266,12.288
2050-01-23 02:00:00+00:00,1.366,9.677,0.592,0.038,0.000,1.380,9.143,1.300,12.288
2050-01-23 03:00:00+00:00,1.440,9.677,0.581,0.043,0.000,1.461,9.143,1.336,12.288
2050-01-23 04:00:00+00:00,1.713,9.677,0.574,0.049,0.000,1.747,9.143,1.546,12.288
2050-01-23 05:00:00+00:00,2.235,9.677,0.564,0.056,0.000,2.270,9.143,2.063,12.288
2050-01-23 06:00:00+00:00,2.534,9.677,0.542,0.063,0.000,2.571,9.143,2.352,12.288
2050-01-23 07:00:00+00:00,2.395,9.677,0.560,0.069,0.000,2.446,9.143,2.150,12.288
2050-01-23 08:00:00+00:00,2.336,9.677,0.598,0.080,0.000,2.392,9.143,2.064,12.288
2050-01-23 09:00:00+00:00,2.257,12.097,0.645,0.099,0.034,2.313,11.428,1.981,15.360
2050-01-23 10:00:00+00:00,2.182,12.097,0.684,0.137,0.080,2.237,11.428,1.910,15.360
2050-01-23 11:00:00+00:00,2.100,12.097,0.725,0.176,0.095,2.149,11.428,1.858,15.360
2050-01-23 12:00:00+00:00,2.057,12.097,0.723,0.203,0.088,2.109,11.428,1.805,15.360
2050-01-23 13:00:00+00:00,2.034,12.097,0.696,0.217,0.063,2.083,11.428,1.792,15.360
