class,Sink,Source,Source,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink,Sink
label,LD_DE15_el,EE_DE15_wind,EE_DE15_solar,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
source,B_DE15_el,EE_DE15_wind,EE_DE15_solar,B_DE150_hhg,B_DE150_ind,B_DE15_01_hhg,B_DE15_01_ind,B_DE15_02_hhg,B_DE15_02_ind,B_DE15_03_hhg,B_DE15_03_ind,B_DE15_04_hhg,B_DE15_04_ind,B_DE15_05_hhg,B_DE15_05_ind,B_DErestNI_hhg,B_DErestNI_ind,B_DErestNRW_hhg,B_DErestNRW_ind
target,LD_DE15_el,B_DE15_el,B_DE15_el,LD_DE150_hhg,LD_DE150_ind,LD_DE15_01_hhg,LD_DE15_01_ind,LD_DE15_02_hhg,LD_DE15_02_ind,LD_DE15_03_hhg,LD_DE15_03_ind,LD_DE15_04_hhg,LD_DE15_04_ind,LD_DE15_05_hhg,LD_DE15_05_ind,LD_DErestNI_hhg,LD_DErestNI_ind,LD_DErestNRW_hhg,LD_DErestNRW_ind
attribute,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value,actual_value
2050-12-06 03:00:00+00:00,0.644,0.046,0.000,1.244,9.677,1.244,9.677,1.244,9.677,1.244,9.677,1.244,9.677,1.244,9.677,1.272,9.143,1.108,12.288
2050-12-06 04:00:00+00:00,0.656,0.050,0.000,1.490,9.677,1.490,9.677,1.490,9.677,1.490,9.677,1.490,9.677,1.490,9.677,1.521,9.143,1.336,12.288
2050-12-06 05:00:00+00:00,0.696,0.053,0.000,1.961,9.677,1.961,9.677,1.961,9.677,1.961,9.677,1.961,9.677,1.961,9.677,2.000,9.143,1.770,12.288
2050-12-06 06:00:00+00:00,0.805,0.057,0.000,2.200,9.677,2.200,9.677,2.200,9.677,2.200,9.677,2.200,9.677,2.200,9.677,2.257,9.143,1.924,12.288
2050-12-06 07:00:00+00:00,0.905,0.064,0.000,2.097,9.677,2.097,9.677,2.097,9.677,2.097,9.677,2.097,9.677,2.097,9.677,2.149,9.143,1.845,12.288
2050-12-06 08:00:00+00:00,0.930,0.075,0.000,2.055,9.677,2.055,9.677,2.055,9.677,2.055,9.677,2.055,9.677,2.055,9.677,2.105,9.143,1.811,12.288
2050-12-06 09:00:00+00:00,0.928,0.096,0.043,1.989,12.097,1.989,12.097,1.989,12.097,1.989,12.097,1.989,12.097,1.989,12.097,2.037,11.428,1.753,15.360
2050-12-06 10:00:00+00:00,0.941,0.115,0.136,1.923,12.097,1.923,12.097,1.923,12.097,1.923,12.097,1.923,12.097,1.923,12.097,1.969,11.428,1.695,15.360
2050-12-06 11:00:00+00:00,0.958,0.133,0.254,1.848,12.097,1.848,12.097,1.848,12.097,1.848,12.097,1.848,12.097,1.848,12.097,1.892,11.428,1.632,15.360
2050-12-06 12:00:00+00:00,0.957,0.141,0.342,1.811,12.097,1.811,12.097,1.811,12.097,1.811,12.097,1.811,12.097,1.811,12.097,1.855,11.428,1.599,15.360
2050-12-06 13:00:00+00:00,0.950,0.132,0.309,1.791,12.097,1.791,12.097,1.791,12.097,1.791,12.097,1.791,12.097,1.791,12.097,1.834,11.428,1.579,15.360
2050-12-06 14:00:00+00:00,0.945,0.104,0.156,1.812,12.097,1.812,12.097,1.812,12.097,1.812,12.097,1.812,12.097,1.812,12.097,1.858,11.428,1.590,15.360
2050-12-06 15:00:00+00:00,0.950,0.081,0.021,1.827,12.097,1.827,12.097,1.827,12.097,1.827,12.097,1.827,12.097,1.827,12.097,1.873,11.428,1.600,15.360
2050-12-06 16:00:00+00:00,0.964,0.062,0.000,1.896,12.097,1.896,12.097,1.896,12.097,1.896,12.097,1.896,12.097,1.896,12.097,1.946,11.428,1.655,15.360
2050-12-06 17:00:00+00:00,0.982,0.040,0.000,1.926,12.097,1.926,12.097,1.926,12.097,1.926,12.097,1.926,12.097,1.926,12.097,1.976,11.428,1.682,15.360
2050-12-06 18:00:00+00:00,0.966,0.027,0.000,1.931,12.097,1.931,12.097,1.931,12.097,1.931,12.097,1.931,12.097,1.931,12.097,1.982,11.428,1.686,15.360
2050-12-06 19:00:00+00:00,0.944,0.019,0.000,1.893,12.097,1.893,12.097,1.893,12.097,1.893,12.097,1.893,12.097,1.893,12.097,1.943,11.428,1.652,15.360
2050-12-06 20:00:00+00:00,0.900,0.012,0.000,1.813,12.097,1.813,12.097,1.813,12.097,1.813,12.097,1.813,12.097,1.813,12.097,1.861,11.428,1.581,15.360
2050-12-06 21:00:00+00:00,0.850,0.006,0.000,1.635,12.097,1.635,12.097,1.635,12.097,1.635,12.097,1.635,12.097,1.635,12.097,1.676,11.428,1.432,15.360
2050-12-06 22:00:00+00:00,0.808,0.002,0.000,1.371,12.097,1.371,12.097,1.371,12.097,1.371,12.097,1.371,12.097,1.371,12.097,1.400,11.428,1.228,15.360
2050-12-06 23:00:00+00:00,0.737,0.001,0.000,1.151,9.677,1.151,9.677,1.151,9.677,1.151,9.677,1.151,9.677,1.151,9.677,1.178,9.143,1.022,12.288
2050-12-07 00:00:00+00:00,0.689,0.002,0.000,1.092,9.073,1.092,9.073,1.092,9.073,1.092,9.073,1.092,9.073,1.092,9.073,1.118,8.571,0.965,11.520
2050-12-07 01:00:00+00:00,0.658,0.005,0.000,1.108,9.073,1.108,9.073,1.108,9.073,1.108,9.073,1.108,9.073,1.108,9.073,1.134,8.571,0.979,11.520
2050-12-07 02:00:00+00:00,0.643,0.011,0.000,1.142,9.073,1.142,9.073,1.142,9.073,1.142,9.073,1.142,9.073,1.142,9.073,1.169,8.571,1.008,11.520
2050-12-07 03:00:00+00:00,0.640,0.019,0.000,1.217,9.073,1.217,9.073,1.217,9.073,1.217,9.073,1.217,9.073,1.217,9.073,1.245,8.571,1.077,11.520
2050-12-07 04:00:00+00:00,0.657,0.030,0.000,1.458,9.073,1.458,9.073,1.458,9.073,1.458,9.073,1.458,9.073,1.458,9.073,1.490,8.571,1.300,11.520
2050-12-07 05:00:00+00:00,0.697,0.046,0.000,1.906,9.073,1.906,9.073,1.906,9.073,1.906,9.073,1.906,9.073,1.906,9.073,1.946,8.571,1.710,11.520
2050-12-07 06:00:00+00:00,0.803,0.066,0.000,2.132,9.073,2.132,9.073,2.132,9.073,2.132,9.073,2.132,9.073,2.132,9.073,2.190,8.571,1.851,11.520
2050-12-07 07:00:00+00:00,0.902,0.088,0.000,1.997,9.073,1.997,9.073,1.997,9.073,1.997,9.073,1.997,9.073,1.997,9.073,2.050,8.571,1.738,11.520
2050-12-07 08:00:00+00:00,0.937,0.113,0.000,1.971,9.073,1.971,9.073,1.971,9.073,1.971,9.073,1.971,9.073,1.971,9.073,2.022,8.571,1.721,11.520
2050-12-07 09:00:00+00:00,0.942,0.136,0.338,1.915,10.282,1.915,10.282,1.915,10.282,1.915,10.282,1.915,10.282,1.915,10.282,1.964,9.714,1.674,13.056
2050-12-07 10:00:00+00:00,0.960,0.177,0.480,1.856,10.282,1.856,10.282,1.856,10.282,1.856,10.282,1.856,10.282,1.856,10.282,1.904,9.714,1.623,13.056
2050-12-07 11:00:00+00:00,0.968,0.226,0.559,1.784,10.282,1.784,10.282,1.784,10.282,1.784,10.282,1.784,10.282,1.784,10.282,1.829,9.714,1.563,13.056
2050-12-07 12:00:00+00:00,0.955,0.268,0.534,1.750,10.282,1.750,10.282,1.750,10.282,1.750,10.282,1.750,10.282,1.750,10.282,1.794,9.714,1.533,13.056
2050-12-07 13:00:00+00:00,0.957,0.322,0.398,1.728,10.282,1.728,10.282,1.728,10.282,1.728,10.282,1.728,10.282,1.728,10.282,1.772,9.714,1.511,13.056
2050-12-07 14:00:00+00:00,0.958,0.385,0.193,1.736,10.282,1.736,10.282,1.736,10.282,1.736,10.282,1.736,10.282,1.736,10.282,1.783,9.714,1.509,13.056
2050-12-07 15:00:00+00:00,0.953,0.421,0.026,1.762,10.282,1.762,10.282,1.762,10.282,1.762,10.282,1.762,10.282,1.762,10.282,1.809,9.714,1.530,13.056
2050-12-07 16:00:00+00:00,0.977,0.489,0.000,1.834,10.282,1.834,10.282,1.834,10.282,1.834,10.282,1.834,10.282,1.834,10.282,1.884,9.714,1.587,13.056
2050-12-07 17:00:00+00:00,1.000,0.563,0.000,1.861,10.282,1.861,10.282,1.861,10.282,1.861,10.282,1.861,10.282,1.861,10.282,1.912,9.714,1.612,13.056
2050-12-07 18:00:00+00:00,0.982,0.585,0.000,1.869,10.282,1.869,10.282,1.869,10.282,1.869,10.282,1.869,10.282,1.869,10.282,1.920,9.714,1.618,13.056
2050-12-07 19:00:00+00:00,0.959,0.532,0.000,1.843,10.282,1.843,10.282,1.843,10.282,1.843,10.282,1.843,10.282,1.843,10.282,1.894,9.714,1.598,13.056
2050-12-07 20:00:00+00:00,0.911,0.473,0.000,1.775,10.282,1.775,10.282,1.775,10.282,1.775,10.282,1.775,10.282,1.775,10.282,1.824,9.714,1.540,13.056
2050-12-07 21:00:00+00:00,0.852,0.357,0.000,1.603,10.282,1.603,10.282,1.603,10.282,1.603,10.282,1.603,10.282,1.603,10.282,1.645,9.714,1.397,13.056
2050-12-07 22:00:00+00:00,0.810,0.241,0.000,1.341,10.282,1.341,10.282,1.341,10.282,1.341,10.282,1.341,10.282,1.341,10.282,1.371,9.714,1.195,13.056
2050-12-07 23:00:00+00:00,0.737,0.163,0.000,1.130,9.073,1.130,9.073,1.130,9.073,1.130,9.073,1.130,9.073,1.130,9.073,1.157,8.571,0.999,11.520
2050-12-08 00:00:00+00:00,0.683,0.112,0.000,0.928,9.073,0.928,9.073,0.928,9.073,0.928,9.073,0.928,9.073,0.928,9.073,0.948,8.571,0.828,11.520
2050-12-08 01:00:00+00:00,0.655,0.086,0.000,0.951,9.073,0.951,9.073,0.951,9.073,0.951,9.073,0.951,9.073,0.951,9.073,0.972,8.571,0.850,11.520
2050-12-08 02:00:00+00:00,0.643,0.074,0.000,1.001,9.073,1.001,9.073,1.001,9.073,1.001,9.073,1.001,9.073,1.001,9.073,1.022,8.571,0.898,11.520
2050-12-08 03:00:00+00:00,0.644,0.071,0.000,1.120,9.073,1.120,9.073,1.120,9.073,1.120,9.073,1.120,9.073,1.120,9.073,1.143,8.571,1.010,11.520
2050-12-08 04:00:00+00:00,0.661,0.076,0.000,1.352,9.073,1.352,9.073,1.352,9.073,1.352,9.073,1.352,9.073,1.352,9.073,1.379,8.571,1.222,11.520
2050-12-08 05:00:00+00:00,0.703,0.092,0.000,1.724,9.073,1.724,9.073,1.724,9.073,1.724,9.073,1.724,9.073,1.724,9.073,1.764,8.571,1.529,11.520
2050-12-08 06:00:00+00:00,0.805,0.120,0.000,1.930,9.073,1.930,9.073,1.930,9.073,1.930,9.073,1.930,9.073,1.930,9.073,1.986,8.571,1.652,11.520
2050-12-08 07:00:00+00:00,0.899,0.154,0.000,1.845,9.073,1.845,9.073,1.845,9.073,1.845,9.073,1.845,9.073,1.845,9.073,1.897,8.571,1.589,11.520
2050-12-08 08:00:00+00:00,0.922,0.187,0.000,1.775,9.073,1.775,9.073,1.775,9.073,1.775,9.073,1.775,9.073,1.775,9.073,1.824,8.571,1.536,11.520
2050-12-08 09:00:00+00:00,0.917,0.216,0.049,1.708,10.282,1.708,10.282,1.708,10.282,1.708,10.282,1.708,10.282,1.708,10.282,1.754,9.714,1.482,13.056
2050-12-08 10:00:00+00:00,0.930,0.261,0.063,1.649,10.282,1.649,10.282,1.649,10.282,1.649,10.282,1.649,10.282,1.649,10.282,1.693,9.714,1.436,13.056
2050-12-08 11:00:00+00:00,0.942,0.312,0.062,1.586,10.282,1.586,10.282,1.586,10.282,1.586,10.282,1.586,10.282,1.586,10.282,1.628,9.714,1.380,13.056
2050-12-08 12:00:00+00:00,0.933,0.334,0.062,1.558,10.282,1.558,10.282,1.558,10.282,1.558,10.282,1.558,10.282,1.558,10.282,1.599,9.714,1.357,13.056
2050-12-08 13:00:00+00:00,0.930,0.327,0.064,1.563,10.282,1.563,10.282,1.563,10.282,1.563,10.282,1.563,10.282,1.563,10.282,1.604,9.714,1.362,13.056
2050-12-08 14:00:00+00:00,0.920,0.310,0.035,1.586,10.282,1.586,10.282,1.586,10.282,1.586,10.282,1.586,10.282,1.586,10.282,1.628,9.714,1.381,13.056
2050-12-08 15:00:00+00:00,0.921,0.290,0.004,1.608,10.282,1.608,10.282,1.608,10.282,1.608,10.282,1.608,10.282,1.608,10.282,1.651,9.714,1.395,13.056
2050-12-08 16:00:00+00:00,0.956,0.299,0.000,1.690,10.282,1.690,10.282,1.690,10.282,1.690,10.282,1.690,10.282,1.690,10.282,1.735,9.714,1.466,13.056
2050-12-08 17:00:00+00:00,0.987,0.317,0.000,1.744,10.282,1.744,10.282,1.744,10.282,1.744,10.282,1.744,10.282,1.744,10.282,1.792,9.714,1.510,13.056
2050-12-08 18:00:00+00:00,0.973,0.293,0.000,1.757,10.282,1.757,10.282,1.757,10.282,1.757,10.282,1.757,10.282,1.757,10.282,1.805,9.714,1.521,13.056
2050-12-08 19:00:00+00:00,0.948,0.233,0.000,1.754,10.282,1.754,10.282,1.754,10.282,1.754,10.282,1.754,10.282,1.754,10.282,1.802,9.714,1.519,13.056
2050-12-08 20:00:00+00:00,0.890,0.166,0.000,1.696,10.282,1.696,10.282,1.696,10.282,1.696,10.282,1.696,10.282,1.696,10.282,1.742,9.714,1.473,13.056
2050-12-08 21:00:00+00:00,0.838,0.137,0.000,1.516,10.282,1.516,10.282,1.516,10.282,1.516,10.282,1.516,10.282,1.516,10.282,1.556,9.714,1.320,13.056
2050-12-08 22:00:00+00:00,0.802,0.130,0.000,1.230,10.282,1.230,10.282,1.230,10.282,1.230,10.282,1.230,10.282,1.230,10.282,1.256,9.714,1.104,13.056
2050-12-08 23:00:00+00:00,0.736,0.127,0.000,0.994,9.073,0.994,9.073,0.994,9.073,0.994,9.073,0.994,9.073,0.994,9.073,1.015,8.571,0.891,11.520
2050-12-09 00:00:00+00:00,0.680,0.126,0.000,0.794,9.677,0.794,9.677,0.794,9.677,0.794,9.677,0.794,9.677,0.794,9.677,0.791,9.143,0.807,12.288
2050-12-09 01:00:00+00:00,0.645,0.110,0.000,0.824,9.677,0.824,9.677,0.824,9.677,0.824,9.677,0.824,9.677,0.824,9.677,0.821,9.143,0.841,12.288
2050-12-09 02:00:00+00:00,0.625,0.092,0.000,0.856,9.677,0.856,9.677,0.856,9.677,0.856,9.677,0.856,9.677,0.856,9.677,0.852,9.143,0.875,12.288
2050-12-09 03:00:00+00:00,0.631,0.081,0.000,0.927,9.677,0.927,9.677,0.927,9.677,0.927,9.677,0.927,9.677,0.927,9.677,0.923,9.143,0.948,12.288
2050-12-09 04:00:00+00:00,0.655,0.078,0.000,1.127,9.677,1.127,9.677,1.127,9.677,1.127,9.677,1.127,9.677,1.127,9.677,1.121,9.143,1.156,12.288
2050-12-09 05:00:00+00:00,0.687,0.089,0.000,1.534,9.677,1.534,9.677,1.534,9.677,1.534,9.677,1.534,9.677,1.534,9.677,1.529,9.143,1.562,12.288
2050-12-09 06:00:00+00:00,0.786,0.099,0.000,1.721,9.677,1.721,9.677,1.721,9.677,1.721,9.677,1.721,9.677,1.721,9.677,1.725,9.143,1.700,12.288
2050-12-09 07:00:00+00:00,0.908,0.105,0.000,1.646,9.677,1.646,9.677,1.646,9.677,1.646,9.677,1.646,9.677,1.646,9.677,1.648,9.143,1.634,12.288
2050-12-09 08:00:00+00:00,0.940,0.097,0.000,1.586,9.677,1.586,9.677,1.586,9.677,1.586,9.677,1.586,9.677,1.586,9.677,1.587,9.143,1.581,12.288
2050-12-09 09:00:00+00:00,0.923,0.090,0.063,1.526,12.097,1.526,12.097,1.526,12.097,1.526,12.097,1.526,12.097,1.526,12.097,1.527,11.428,1.525,15.360
2050-12-09 10:00:00+00:00,0.943,0.090,0.079,1.460,12.097,1.460,12.097,1.460,12.097,1.460,12.097,1.460,12.097,1.460,12.097,1.460,11.428,1.461,15.360
2050-12-09 11:00:00+00:00,0.948,0.089,0.059,1.402,12.097,1.402,12.097,1.402,12.097,1.402,12.097,1.402,12.097,1.402,12.097,1.402,11.428,1.402,15.360
2050-12-09 12:00:00+00:00,0.929,0.079,0.074,1.380,12.097,1.380,12.097,1.380,12.097,1.380,12.097,1.380,12.097,1.380,12.097,1.380,11.428,1.382,15.360
2050-12-09 13:00:00+00:00,0.910,0.058,0.069,1.373,12.097,1.373,12.097,1.373,12.097,1.373,12.097,1.373,12.097,1.373,12.097,1.373,11.428,1.374,15.360
2050-12-09 14:00:00+00:00,0.896,0.040,0.043,1.388,12.097,1.388,12.097,1.388,12.097,1.388,12.097,1.388,12.097,1.388,12.097,1.388,11.428,1.386,15.360
2050-12-09 15:00:00+00:00,0.887,0.032,0.006,1.411,12.097,1.411,12.097,1.411,12.097,1.411,12.097,1.411,12.097,1.411,12.097,1.412,11.428,1.405,15.360
2050-12-09 16:00:00+00:00,0.913,0.040,0.000,1.468,12.097,1.468,12.097,1.468,12.097,1.468,12.097,1.468,12.097,1.468,12.097,1.470,11.428,1.460,15.360
2050-12-09 17:00:00+00:00,0.939,0.054,0.000,1.508,12.097,1.508,12.097,1.508,12.097,1.508,12.097,1.508,12.097,1.508,12.097,1.510,11.428,1.496,15.360
2050-12-09 18:00:00+00:00,0.923,0.078,0.000,1.518,12.097,1.518,12.097,1.518,12.097,1.518,12.097,1.518,12.097,1.518,12.097,1.521,11.428,1.505,15.360
2050-12-09 19:00:00+00:00,0.895,0.128,0.000,1.501,12.097,1.501,12.097,1.501,12.097,1.501,12.097,1.501,12.097,1.501,12.097,1.505,11.428,1.486,15.360
2050-12-09 20:00:00+00:00,0.839,0.185,0.000,1.447,12.097,1.447,12.097,1.447,12.097,1.447,12.097,1.447,12.097,1.447,12.097,1.449,11.428,1.435,15.360
2050-12-09 21:00:00+00:00,0.792,0.260,0.000,1.293,12.097,1.293,12.097,1.293,12.097,1.293,12.097,1.293,12.097,1.293,12.097,1.294,11.428,1.285,15.360
2050-12-09 22:00:00+00:00,0.766,0.401,0.000,1.039,12.097,1.039,12.097,1.039,12.097,1.039,12.097,1.039,12.097,1.039,12.097,1.034,11.428,1.060,15.360
2050-12-09 23:00:00+00:00,0.712,0.550,0.000,0.849,9.677,0.849,9.677,0.849,9.677,0.849,9.677,0.849,9.677,0.849,9.677,0.845,9.143,0.867,12.288
2050-12-10 00:00:00+00:00,0.661,0.682,0.000,0.796,9.677,0.796,9.677,0.796,9.677,0.796,9.677,0.796,9.677,0.796,9.677,0.787,9.143,0.839,12.288
2050-12-10 01:00:00+00:00,0.635,0.832,0.000,0.826,9.677,0.826,9.677,0.826,9.677,0.826,9.677,0.826,9.677,0.826,9.677,0.816,9.143,0.873,12.288
2050-12-10 02:00:00+00:00,0.611,0.875,0.000,0.855,9.677,0.855,9.677,0.855,9.677,0.855,9.677,0.855,9.677,0.855,9.677,0.844,9.143,0.904,12.288
2050-12-10 03:00:00+00:00,0.605,0.906,0.000,0.925,9.677,0.925,9.677,0.925,9.677,0.925,9.677,0.925,9.677,0.925,9.677,0.914,9.143,0.980,12.288
2050-12-10 04:00:00+00:00,0.606,0.935,0.000,1.123,9.677,1.123,9.677,1.123,9.677,1.123,9.677,1.123,9.677,1.123,9.677,1.109,9.143,1.193,12.288
2050-12-10 05:00:00+00:00,0.601,0.955,0.000,1.531,9.677,1.531,9.677,1.531,9.677,1.531,9.677,1.531,9.677,1.531,9.677,1.514,9.143,1.615,12.288
2050-12-10 06:00:00+00:00,0.602,0.973,0.000,1.724,9.677,1.724,9.677,1.724,9.677,1.724,9.677,1.724,9.677,1.724,9.677,1.715,9.143,1.766,12.288
2050-12-10 07:00:00+00:00,0.645,0.985,0.000,1.648,9.677,1.648,9.677,1.648,9.677,1.648,9.677,1.648,9.677,1.648,9.677,1.638,9.143,1.698,12.288
2050-12-10 08:00:00+00:00,0.694,0.972,0.000,1.588,9.677,1.588,9.677,1.588,9.677,1.588,9.677,1.588,9.677,1.588,9.677,1.577,9.143,1.641,12.288
2050-12-10 09:00:00+00:00,0.731,0.903,0.001,1.525,12.097,1.525,12.097,1.525,12.097,1.525,12.097,1.525,12.097,1.525,12.097,1.514,11.428,1.579,15.360
2050-12-10 10:00:00+00:00,0.755,0.846,0.009,1.458,12.097,1.458,12.097,1.458,12.097,1.458,12.097,1.458,12.097,1.458,12.097,1.447,11.428,1.512,15.360
2050-12-10 11:00:00+00:00,0.768,0.773,0.025,1.404,12.097,1.404,12.097,1.404,12.097,1.404,12.097,1.404,12.097,1.404,12.097,1.393,11.428,1.455,15.360
2050-12-10 12:00:00+00:00,0.754,0.717,0.042,1.378,12.097,1.378,12.097,1.378,12.097,1.378,12.097,1.378,12.097,1.378,12.097,1.367,11.428,1.430,15.360
2050-12-10 13:00:00+00:00,0.730,0.695,0.044,1.370,12.097,1.370,12.097,1.370,12.097,1.370,12.097,1.370,12.097,1.370,12.097,1.360,11.428,1.421,15.360
2050-12-10 14:00:00+00:00,0.714,0.567,0.019,1.386,12.097,1.386,12.097,1.386,12.097,1.386,12.097,1.386,12.097,1.386,12.097,1.376,11.428,1.435,15.360
2050-12-10 15:00:00+00:00,0.714,0.426,0.000,1.411,12.097,1.411,12.097,1.411,12.097,1.411,12.097,1.411,12.097,1.411,12.097,1.402,11.428,1.457,15.360
2050-12-10 16:00:00+00:00,0.750,0.365,0.000,1.459,12.097,1.459,12.097,1.459,12.097,1.459,12.097,1.459,12.097,1.459,12.097,1.450,11.428,1.502,15.360
2050-12-10 17:00:00+00:00,0.795,0.363,0.000,1.494,12.097,1.494,12.097,1.494,12.097,1.494,12.097,1.494,12.097,1.494,12.097,1.486,11.428,1.534,15.360
2050-12-10 18:00:00+00:00,0.796,0.397,0.000,1.504,12.097,1.504,12.097,1.504,12.097,1.504,12.097,1.504,12.097,1.504,12.097,1.496,11.428,1.544,15.360
2050-12-10 19:00:00+00:00,0.768,0.417,0.000,1.498,12.097,1.498,12.097,1.498,12.097,1.498,12.097,1.498,12.097,1.498,12.097,1.490,11.428,1.537,15.360
2050-12-10 20:00:00+00:00,0.721,0.484,0.000,1.438,12.097,1.438,12.097,1.438,12.097,1.438,12.097,1.438,12.097,1.438,12.097,1.430,11.428,1.477,15.360
2050-12-10 21:00:00+00:00,0.695,0.578,0.000,1.285,12.097,1.285,12.097,1.285,12.097,1.285,12.097,1.285,12.097,1.285,12.097,1.278,11.428,1.323,15.360
2050-12-10 22:00:00+00:00,0.690,0.658,0.000,1.034,12.097,1.034,12.097,1.034,12.097,1.034,12.097,1.034,12.097,1.034,12.097,1.022,11.428,1.092,15.360
2050-12-10 23:00:00+00:00,0.643,0.709,0.000,0.847,9.677,0.847,9.677,0.847,9.677,0.847,9.677,0.847,9.677,0.847,9.677,0.837,9.143,0.896,12.288
2050-12-11 00:00:00+00:00,0.597,0.707,0.000,0.830,9.677,0.830,9.677,0.830,9.677,0.830,9.677,0.830,9.677,0.830,9.677,0.838,9.143,0.789,12.288
2050-12-11 01:00:00+00:00,0.563,0.691,0.000,0.861,9.677,0.861,9.677,0.861,9.677,0.861,9.677,0.861,9.677,0.861,9.677,0.870,9.143,0.822,12.288
2050-12-11 02:00:00+00:00,0.546,0.710,0.000,0.891,9.677,0.891,9.677,0.891,9.677,0.891,9.677,0.891,9.677,0.891,9.677,0.899,9.143,0.851,12.288
2050-12-11 03:00:00+00:00,0.538,0.786,0.000,0.965,9.677,0.965,9.677,0.965,9.677,0.965,9.677,0.965,9.677,0.965,9.677,0.973,9.143,0.922,12.288
2050-12-11 04:00:00+00:00,0.535,0.846,0.000,1.171,9.677,1.171,9.677,1.171,9.677,1.171,9.677,1.171,9.677,1.171,9.677,1.181,9.143,1.122,12.288
2050-12-11 05:00:00+00:00,0.522,0.830,0.000,1.598,9.677,1.598,9.677,1.598,9.677,1.598,9.677,1.598,9.677,1.598,9.677,1.614,9.143,1.520,12.288
2050-12-11 06:00:00+00:00,0.505,0.807,0.000,1.801,9.677,1.801,9.677,1.801,9.677,1.801,9.677,1.801,9.677,1.801,9.677,1.830,9.143,1.661,12.288
2050-12-11 07:00:00+00:00,0.527,0.847,0.000,1.722,9.677,1.722,9.677,1.722,9.677,1.722,9.677,1.722,9.677,1.722,9.677,1.747,9.143,1.597,12.288
2050-12-11 08:00:00+00:00,0.570,0.879,0.000,1.658,9.677,1.658,9.677,1.658,9.677,1.658,9.677,1.658,9.677,1.658,9.677,1.681,9.143,1.544,12.288
2050-12-11 09:00:00+00:00,0.614,0.907,0.023,1.593,12.097,1.593,12.097,1.593,12.097,1.593,12.097,1.593,12.097,1.593,12.097,1.615,11.428,1.486,15.360
2050-12-11 10:00:00+00:00,0.652,0.943,0.041,1.523,12.097,1.523,12.097,1.523,12.097,1.523,12.097,1.523,12.097,1.523,12.097,1.543,11.428,1.423,15.360
2050-12-11 11:00:00+00:00,0.688,0.953,0.046,1.466,12.097,1.466,12.097,1.466,12.097,1.466,12.097,1.466,12.097,1.466,12.097,1.486,11.428,1.370,15.360
2050-12-11 12:00:00+00:00,0.680,0.942,0.051,1.439,12.097,1.439,12.097,1.439,12.097,1.439,12.097,1.439,12.097,1.439,12.097,1.458,11.428,1.346,15.360
2050-12-11 13:00:00+00:00,0.652,0.932,0.040,1.431,12.097,1.431,12.097,1.431,12.097,1.431,12.097,1.431,12.097,1.431,12.097,1.450,11.428,1.337,15.360
2050-12-11 14:00:00+00:00,0.635,0.922,0.012,1.447,12.097,1.447,12.097,1.447,12.097,1.447,12.097,1.447,12.097,1.447,12.097,1.467,11.428,1.350,15.360
2050-12-11 15:00:00+00:00,0.630,0.927,0.001,1.474,12.097,1.474,12.097,1.474,12.097,1.474,12.097,1.474,12.097,1.474,12.097,1.495,11.428,1.371,15.360
2050-12-11 16:00:00+00:00,0.665,0.934,0.000,1.524,12.097,1.524,12.097,1.524,12.097,1.524,12.097,1.524,12.097,1.524,12.097,1.547,11.428,1.413,15.360
2050-12-11 17:00:00+00:00,0.720,0.959,0.000,1.561,12.097,1.561,12.097,1.561,12.097,1.561,12.097,1.561,12.097,1.561,12.097,1.585,11.428,1.443,15.360
2050-12-11 18:00:00+00:00,0.734,0.970,0.000,1.572,12.097,1.572,12.097,1.572,12.097,1.572,12.097,1.572,12.097,1.572,12.097,1.596,11.428,1.453,15.360
2050-12-11 19:00:00+00:00,0.722,0.979,0.000,1.565,12.097,1.565,12.097,1.565,12.097,1.565,12.097,1.565,12.097,1.565,12.097,1.590,11.428,1.447,15.360
2050-12-11 20:00:00+00:00,0.696,0.965,0.000,1.503,12.097,1.503,12.097,1.503,12.097,1.503,12.097,1.503,12.097,1.503,12.097,1.526,11.428,1.390,15.360
2050-12-11 21:00:00+00:00,0.681,0.925,0.000,1.343,12.097,1.343,12.097,1.343,12.097,1.343,12.097,1.343,12.097,1.343,12.097,1.363,11.428,1.246,15.360
2050-12-11 22:00:00+00:00,0.684,0.889,0.000,1.079,12.097,1.079,12.097,1.079,12.097,1.079,12.097,1.079,12.097,1.079,12.097,1.089,11.428,1.028,15.360
2050-12-11 23:00:00+00:00,0.636,0.860,0.000,0.884,9.677,0.884,9.677,0.884,9.677,0.884,9.677,0.884,9.677,0.884,9.677,0.892,9.143,0.843,12.288
